utc_date,utc_time,deg_C
20051217,0500,-2.2
20051217,0600,-2.3
20051217,0700,-2.1
20051217,0800,-1.9
20051217,0900,-2.0
20051217,1000,-2.2
20051217,1100,-2.8
20051217,1200,-3.4
20051217,1300,-3.8
20051217,1400,-3.6
20051217,1500,0.7
20051217,1600,3.9
20051217,1700,4.1
20051217,1800,6.3
20051217,1900,8.0
20051217,2000,9.6
20051217,2100,9.4
20051217,2200,5.4
20051217,2300,3.6
20051218,0000,2.5
20051218,0100,1.9
20051218,0200,1.2
20051218,0300,0.5
20051218,0400,0.6
20051218,0500,0.7
20051218,0600,0.7
20051218,0700,0.5
20051218,0800,0.6
20051218,0900,-1.0
20051218,1000,-1.5
20051218,1100,-2.3
20051218,1200,-3.6
20051218,1300,-4.2
20051218,1400,0.1
20051218,1500,6.5
20051218,1600,10.1
20051218,1700,11.7
20051218,1800,14.6
20051218,1900,16.3
20051218,2000,15.8
20051218,2100,11.6
20051218,2200,8.1
20051218,2300,5.3
20051219,0000,3.7
20051219,0100,2.0
20051219,0200,1.5
20051219,0300,0.6
20051219,0400,-0.5
20051219,0500,-1.6
20051219,0600,-2.8
20051219,0700,-3.2
20051219,0800,-3.9
20051219,0900,-4.1
20051219,1000,-4.5
20051219,1100,-5.3
20051219,1200,-5.3
20051219,1300,-4.3
20051219,1400,-3.8
20051219,1500,-2.3
20051219,1600,-2.3
20051219,1700,-1.4
20051219,1800,0.2
20051219,1900,0.0
20051219,2000,0.0
20051219,2100,1.9
20051219,2200,0.7
20051219,2300,-2.6
20051220,0000,-5.3
20051220,0100,-6.3
20051220,0200,-7.3
20051220,0300,-8.0
20051220,0400,-8.2
20051220,0500,-8.9
20051220,0600,-9.1
20051220,0700,-9.2
20051220,0800,-10.0
20051220,0900,-10.3
20051220,1000,-10.4
20051220,1100,-10.6
20051220,1200,-10.7
20051220,1300,-11.1
20051220,1400,-7.7
20051220,1500,-2.9
20051220,1600,1.1
20051220,1700,2.9
20051220,1800,3.7
20051220,1900,4.5
20051220,2000,5.0
20051220,2100,3.3
20051220,2200,1.5
20051220,2300,-2.4
20051221,0000,-5.4
20051221,0100,-6.3
20051221,0200,-6.7
20051221,0300,-7.4
20051221,0400,-8.1
20051221,0500,-8.2
20051221,0600,-8.2
20051221,0700,-9.0
20051221,0800,-9.6
20051221,0900,-11.1
20051221,1000,-11.8
20051221,1100,-12.6
20051221,1200,-12.7
20051221,1300,-13.6
20051221,1400,-8.4
20051221,1500,1.9
20051221,1600,4.1
20051221,1700,5.1
20051221,1800,5.7
20051221,1900,5.4
20051221,2000,5.4
20051221,2100,5.4
20051221,2200,4.1
20051221,2300,0.0
20051222,0000,-3.3
20051222,0100,-5.4
20051222,0200,-7.2
20051222,0300,-8.0
20051222,0400,-8.4
20051222,0500,-9.3
20051222,0600,-10.2
20051222,0700,-11.1
20051222,0800,-11.5
20051222,0900,-11.8
20051222,1000,-12.0
20051222,1100,-12.0
20051222,1200,-12.5
20051222,1300,-12.4
20051222,1400,-7.8
20051222,1500,1.1
20051222,1600,4.4
20051222,1700,6.9
20051222,1800,10.4
20051222,1900,13.3
20051222,2000,12.1
20051222,2100,9.6
20051222,2200,4.8
20051222,2300,-1.9
20051223,0000,-5.6
20051223,0100,-7.0
20051223,0200,-8.1
20051223,0300,-9.1
20051223,0400,-9.4
20051223,0500,-8.5
20051223,0600,-8.6
20051223,0700,-8.6
20051223,0800,-8.2
20051223,0900,-7.5
20051223,1000,-7.1
20051223,1100,-7.1
20051223,1200,-5.5
20051223,1300,-5.3
20051223,1400,-3.2
20051223,1500,1.0
20051223,1600,5.6
20051223,1700,10.5
20051223,1800,13.1
20051223,1900,13.8
20051223,2000,13.2
20051223,2100,11.2
20051223,2200,6.8
20051223,2300,1.1
20051224,0000,-1.7
20051224,0100,-2.0
20051224,0200,-1.5
20051224,0300,-1.7
20051224,0400,-3.0
20051224,0500,-3.2
20051224,0600,-3.3
20051224,0700,-2.0
20051224,0800,-2.0
20051224,0900,-3.8
20051224,1000,-5.2
20051224,1100,-3.9
20051224,1200,-3.7
20051224,1300,-2.5
20051224,1400,0.1
20051224,1500,3.6
20051224,1600,6.1
20051224,1700,11.4
20051224,1800,11.9
20051224,1900,10.3
20051224,2000,9.1
20051224,2100,8.4
20051224,2200,7.0
20051224,2300,5.7
20051225,0000,5.3
20051225,0100,5.5
20051225,0200,5.5
20051225,0300,5.7
20051225,0400,5.8
20051225,0500,5.8
20051225,0600,5.9
20051225,0700,6.1
20051225,0800,6.1
20051225,0900,6.1
20051225,1000,6.1
20051225,1100,6.1
20051225,1200,6.2
20051225,1300,6.2
20051225,1400,6.8
20051225,1500,7.3
20051225,1600,7.1
20051225,1700,7.0
20051225,1800,7.5
20051225,1900,7.4
20051225,2000,5.8
20051225,2100,5.6
20051225,2200,5.1
20051225,2300,4.5
20051226,0000,4.1
20051226,0100,3.3
20051226,0200,1.2
20051226,0300,0.4
20051226,0400,0.3
20051226,0500,0.2
20051226,0600,0.1
20051226,0700,0.1
20051226,0800,0.2
20051226,0900,0.2
20051226,1000,0.2
20051226,1100,0.2
20051226,1200,0.2
20051226,1300,0.1
20051226,1400,0.1
20051226,1500,0.1
20051226,1600,0.2
20051226,1700,1.0
20051226,1800,1.2
20051226,1900,1.1
20051226,2000,1.3
20051226,2100,1.0
20051226,2200,0.5
20051226,2300,0.1
20051227,0000,-0.1
20051227,0100,-0.3
20051227,0200,-0.3
20051227,0300,-0.3
20051227,0400,-0.4
20051227,0500,-0.5
20051227,0600,-0.7
20051227,0700,-1.0
20051227,0800,-1.3
20051227,0900,-1.4
20051227,1000,-1.7
20051227,1100,-2.1
20051227,1200,-2.6
20051227,1300,-3.7
20051227,1400,-1.0
20051227,1500,5.4
20051227,1600,8.5
20051227,1700,11.6
20051227,1800,11.1
20051227,1900,10.8
20051227,2000,12.5
20051227,2100,11.3
20051227,2200,9.0
20051227,2300,5.5
20051228,0000,4.1
20051228,0100,4.3
20051228,0200,4.7
20051228,0300,5.2
20051228,0400,6.0
20051228,0500,6.0
20051228,0600,5.7
20051228,0700,7.4
20051228,0800,7.7
20051228,0900,8.3
20051228,1000,8.7
20051228,1100,8.6
20051228,1200,8.7
20051228,1300,8.6
20051228,1400,8.9
20051228,1500,10.3
20051228,1600,11.8
20051228,1700,13.5
20051228,1800,14.0
20051228,1900,13.2
20051228,2000,9.1
20051228,2100,9.5
20051228,2200,9.7
20051228,2300,7.2
20051229,0000,7.1
20051229,0100,6.6
20051229,0200,6.3
20051229,0300,6.0
20051229,0400,5.5
20051229,0500,4.9
20051229,0600,4.2
20051229,0700,3.6
20051229,0800,2.9
20051229,0900,2.4
20051229,1000,2.2
20051229,1100,2.0
20051229,1200,1.8
20051229,1300,1.7
20051229,1400,1.5
20051229,1500,1.6
20051229,1600,1.8
20051229,1700,2.2
20051229,1800,2.2
20051229,1900,2.5
20051229,2000,2.4
20051229,2100,2.0
20051229,2200,1.4
20051229,2300,1.1
20051230,0000,0.9
20051230,0100,0.8
20051230,0200,0.9
20051230,0300,1.0
20051230,0400,1.0
20051230,0500,1.1
20051230,0600,1.0
20051230,0700,1.1
20051230,0800,1.2
20051230,0900,1.3
20051230,1000,1.1
20051230,1100,1.2
20051230,1200,1.3
20051230,1300,1.3
20051230,1400,1.4
20051230,1500,2.4
20051230,1600,3.8
20051230,1700,7.4
20051230,1800,10.9
20051230,1900,10.1
20051230,2000,8.9
20051230,2100,8.3
20051230,2200,6.9
20051230,2300,4.7
20051231,0000,3.3
20051231,0100,1.5
20051231,0200,4.7
20051231,0300,4.9
20051231,0400,4.8
20051231,0500,5.6
20051231,0600,6.2
20051231,0700,6.8
20051231,0800,6.3
20051231,0900,4.5
20051231,1000,2.9
20051231,1100,0.0
20051231,1200,-1.6
20051231,1300,-2.1
20051231,1400,-0.8
20051231,1500,1.8
20051231,1600,7.2
20051231,1700,9.7
20051231,1800,10.0
20051231,1900,8.7
20051231,2000,8.2
20051231,2100,7.5
20051231,2200,5.6
20051231,2300,1.4
20060101,0000,-1.5
20060101,0100,-2.1
20060101,0200,-1.7
20060101,0300,-1.8
20060101,0400,-2.5
20060101,0500,-3.5
20060101,0600,-3.7
20060101,0700,-4.7
20060101,0800,-5.1
20060101,0900,-4.9
20060101,1000,-5.2
20060101,1100,-5.1
20060101,1200,-3.7
20060101,1300,-3.1
20060101,1400,-1.5
20060101,1500,4.3
20060101,1600,9.3
20060101,1700,13.3
20060101,1800,14.4
20060101,1900,14.8
20060101,2000,13.4
20060101,2100,12.7
20060101,2200,10.5
20060101,2300,9.5
20060102,0000,9.0
20060102,0100,9.0
20060102,0200,10.4
20060102,0300,11.8
20060102,0400,12.1
20060102,0500,12.2
20060102,0600,12.2
20060102,0700,12.2
20060102,0800,12.5
20060102,0900,12.5
20060102,1000,12.9
20060102,1100,12.9
20060102,1200,12.8
20060102,1300,12.0
20060102,1400,12.3
20060102,1500,12.7
20060102,1600,13.2
20060102,1700,13.4
20060102,1800,13.8
20060102,1900,13.9
20060102,2000,14.6
20060102,2100,14.9
20060102,2200,14.3
20060102,2300,12.4
20060103,0000,10.9
20060103,0100,10.2
20060103,0200,9.2
20060103,0300,7.6
20060103,0400,6.2
20060103,0500,7.5
20060103,0600,7.8
20060103,0700,7.3
20060103,0800,6.9
20060103,0900,6.4
20060103,1000,6.0
20060103,1100,5.6
20060103,1200,5.4
20060103,1300,5.3
20060103,1400,5.1
20060103,1500,5.0
20060103,1600,5.4
20060103,1700,5.5
20060103,1800,6.4
20060103,1900,7.6
20060103,2000,9.5
20060103,2100,7.9
20060103,2200,6.3
20060103,2300,5.6
20060104,0000,5.6
20060104,0100,5.7
20060104,0200,5.7
20060104,0300,5.7
20060104,0400,5.7
20060104,0500,5.7
20060104,0600,5.3
20060104,0700,5.2
20060104,0800,4.5
20060104,0900,3.8
20060104,1000,3.5
20060104,1100,3.1
20060104,1200,1.7
20060104,1300,0.6
20060104,1400,1.3
20060104,1500,6.9
20060104,1600,11.1
20060104,1700,14.1
20060104,1800,16.9
20060104,1900,18.9
20060104,2000,17.7
20060104,2100,14.9
20060104,2200,12.8
20060104,2300,10.0
20060105,0000,5.6
20060105,0100,4.9
20060105,0200,3.5
20060105,0300,4.7
20060105,0400,5.3
20060105,0500,4.6
20060105,0600,4.6
20060105,0700,4.4
20060105,0800,3.9
20060105,0900,3.6
20060105,1000,3.4
20060105,1100,3.3
20060105,1200,3.2
20060105,1300,3.0
20060105,1400,3.0
20060105,1500,4.0
20060105,1600,4.9
20060105,1700,4.8
20060105,1800,4.3
20060105,1900,3.7
20060105,2000,3.2
20060105,2100,2.7
20060105,2200,2.0
20060105,2300,1.2
20060106,0000,1.1
20060106,0100,0.9
20060106,0200,0.7
20060106,0300,0.8
20060106,0400,0.7
20060106,0500,0.7
20060106,0600,0.6
20060106,0700,0.5
20060106,0800,0.4
20060106,0900,0.3
20060106,1000,0.2
20060106,1100,0.0
20060106,1200,-0.3
20060106,1300,-0.7
20060106,1400,-1.0
20060106,1500,-1.0
20060106,1600,-0.6
20060106,1700,0.7
20060106,1800,1.5
20060106,1900,0.6
20060106,2000,0.8
20060106,2100,0.1
20060106,2200,-0.8
20060106,2300,-1.3
20060107,0000,-1.7
20060107,0100,-1.9
20060107,0200,-1.9
20060107,0300,-1.8
20060107,0400,-2.0
20060107,0500,-2.5
20060107,0600,-4.0
20060107,0700,-6.8
20060107,0800,-5.9
20060107,0900,-5.2
20060107,1000,-4.7
20060107,1100,-4.0
20060107,1200,-3.8
20060107,1300,-4.2
20060107,1400,-2.8
20060107,1500,-1.1
20060107,1600,1.1
20060107,1700,5.0
20060107,1800,8.6
20060107,1900,9.5
20060107,2000,9.1
20060107,2100,7.2
20060107,2200,5.6
20060107,2300,1.7
20060108,0000,-0.7
20060108,0100,-1.1
20060108,0200,-1.2
20060108,0300,-1.4
20060108,0400,-1.4
20060108,0500,-1.0
20060108,0600,-1.4
20060108,0700,-2.0
20060108,0800,-2.4
20060108,0900,-2.7
20060108,1000,-2.1
20060108,1100,-1.6
20060108,1200,-1.0
20060108,1300,-0.6
20060108,1400,0.9
20060108,1500,4.9
20060108,1600,9.4
20060108,1700,12.6
20060108,1800,14.6
20060108,1900,15.2
20060108,2000,14.8
20060108,2100,14.6
20060108,2200,12.3
20060108,2300,10.3
20060109,0000,9.5
20060109,0100,9.6
20060109,0200,9.7
20060109,0300,9.6
20060109,0400,9.5
20060109,0500,10.5
20060109,0600,10.6
20060109,0700,10.6
20060109,0800,11.1
20060109,0900,12.0
20060109,1000,12.0
20060109,1100,12.0
20060109,1200,11.8
20060109,1300,11.5
20060109,1400,11.7
20060109,1500,12.7
20060109,1600,15.4
20060109,1700,17.2
20060109,1800,17.3
20060109,1900,17.7
20060109,2000,17.1
20060109,2100,14.9
20060109,2200,13.8
20060109,2300,9.4
20060110,0000,6.7
20060110,0100,5.5
20060110,0200,6.8
20060110,0300,9.0
20060110,0400,9.1
20060110,0500,8.6
20060110,0600,7.9
20060110,0700,7.9
20060110,0800,7.6
20060110,0900,7.7
20060110,1000,8.0
20060110,1100,7.7
20060110,1200,7.7
20060110,1300,8.8
20060110,1400,10.1
20060110,1500,11.5
20060110,1600,12.8
20060110,1700,13.8
20060110,1800,14.7
20060110,1900,14.2
20060110,2000,15.1
20060110,2100,14.6
20060110,2200,12.9
20060110,2300,11.4
20060111,0000,10.9
20060111,0100,10.8
20060111,0200,10.4
20060111,0300,10.9
20060111,0400,11.2
20060111,0500,11.1
20060111,0600,8.0
20060111,0700,7.5
20060111,0800,7.5
20060111,0900,8.0
20060111,1000,8.6
20060111,1100,7.7
20060111,1200,6.3
20060111,1300,6.0
20060111,1400,6.8
20060111,1500,7.6
20060111,1600,7.8
20060111,1700,9.2
20060111,1800,11.8
20060111,1900,14.1
20060111,2000,14.5
20060111,2100,13.7
20060111,2200,10.2
20060111,2300,4.6
20060112,0000,1.0
20060112,0100,-0.4
20060112,0200,-1.3
20060112,0300,-1.8
20060112,0400,-2.1
20060112,0500,-2.8
20060112,0600,-3.3
20060112,0700,-3.6
20060112,0800,-4.2
20060112,0900,-4.7
20060112,1000,-5.3
20060112,1100,-5.8
20060112,1200,-6.2
20060112,1300,-6.4
20060112,1400,-3.4
20060112,1500,3.3
20060112,1600,10.1
20060112,1700,13.9
20060112,1800,16.4
20060112,1900,18.0
20060112,2000,17.1
20060112,2100,14.9
20060112,2200,11.6
20060112,2300,6.9
20060113,0000,3.6
20060113,0100,5.6
20060113,0200,6.5
20060113,0300,6.5
20060113,0400,7.1
20060113,0500,7.6
20060113,0600,8.1
20060113,0700,8.0
20060113,0800,7.5
20060113,0900,6.8
20060113,1000,6.4
20060113,1100,6.9
20060113,1200,7.0
20060113,1300,7.8
20060113,1400,8.9
20060113,1500,8.9
20060113,1600,8.8
20060113,1700,8.1
20060113,1800,7.5
20060113,1900,8.0
20060113,2000,9.6
20060113,2100,8.5
20060113,2200,5.0
20060113,2300,3.9
20060114,0000,2.9
20060114,0100,1.7
20060114,0200,0.7
20060114,0300,0.2
20060114,0400,-0.5
20060114,0500,-0.7
20060114,0600,-1.0
20060114,0700,-1.2
20060114,0800,-1.4
20060114,0900,-1.6
20060114,1000,-1.9
20060114,1100,-2.0
20060114,1200,-2.2
20060114,1300,-2.7
20060114,1400,-3.3
20060114,1500,-3.3
20060114,1600,-3.2
20060114,1700,-2.9
20060114,1800,-2.3
20060114,1900,-2.4
20060114,2000,-2.0
20060114,2100,-2.0
20060114,2200,-2.3
20060114,2300,-2.7
20060115,0000,-3.4
20060115,0100,-4.4
20060115,0200,-5.2
20060115,0300,-6.8
20060115,0400,-6.9
20060115,0500,-7.9
20060115,0600,-7.4
20060115,0700,-8.8
20060115,0800,-10.2
20060115,0900,-10.0
20060115,1000,-9.1
20060115,1100,-8.9
20060115,1200,-9.1
20060115,1300,-10.3
20060115,1400,-8.8
20060115,1500,-2.8
20060115,1600,0.6
20060115,1700,2.4
20060115,1800,6.4
20060115,1900,8.6
20060115,2000,8.3
20060115,2100,6.3
20060115,2200,5.4
20060115,2300,3.6
20060116,0000,2.8
20060116,0100,1.7
20060116,0200,0.8
20060116,0300,0.9
20060116,0400,0.6
20060116,0500,1.0
20060116,0600,1.7
20060116,0700,2.1
20060116,0800,2.1
20060116,0900,1.8
20060116,1000,2.0
20060116,1100,0.6
20060116,1200,1.5
20060116,1300,3.8
20060116,1400,4.8
20060116,1500,6.6
20060116,1600,7.1
20060116,1700,8.1
20060116,1800,10.0
20060116,1900,13.2
20060116,2000,12.0
20060116,2100,10.4
20060116,2200,9.6
20060116,2300,9.2
20060117,0000,8.7
20060117,0100,8.5
20060117,0200,8.6
20060117,0300,8.7
20060117,0400,9.2
20060117,0500,9.3
20060117,0600,9.5
20060117,0700,10.0
20060117,0800,10.4
20060117,0900,10.6
20060117,1000,10.7
20060117,1100,10.6
20060117,1200,10.6
20060117,1300,10.7
20060117,1400,11.1
20060117,1500,11.2
20060117,1600,11.1
20060117,1700,11.0
20060117,1800,11.2
20060117,1900,11.1
20060117,2000,10.0
20060117,2100,9.5
20060117,2200,9.0
20060117,2300,8.5
20060118,0000,8.1
20060118,0100,7.9
20060118,0200,5.5
20060118,0300,1.6
20060118,0400,0.0
20060118,0500,-1.1
20060118,0600,-1.6
20060118,0700,-2.3
20060118,0800,-3.4
20060118,0900,-4.0
20060118,1000,-4.4
20060118,1100,-4.5
20060118,1200,-3.6
20060118,1300,-3.8
20060118,1400,-3.3
20060118,1500,-1.2
20060118,1600,0.7
20060118,1700,3.0
20060118,1800,5.5
20060118,1900,6.7
20060118,2000,6.9
20060118,2100,6.4
20060118,2200,4.8
20060118,2300,1.2
20060119,0000,-0.8
20060119,0100,-1.6
20060119,0200,-2.3
20060119,0300,-2.8
20060119,0400,-3.5
20060119,0500,-3.7
20060119,0600,-2.9
20060119,0700,-2.2
20060119,0800,-2.5
20060119,0900,-1.7
20060119,1000,-1.2
20060119,1100,-0.6
20060119,1200,-0.8
20060119,1300,-0.3
20060119,1400,0.3
20060119,1500,4.6
20060119,1600,8.8
20060119,1700,13.0
20060119,1800,15.3
20060119,1900,16.1
20060119,2000,15.1
20060119,2100,13.9
20060119,2200,11.3
20060119,2300,7.9
20060120,0000,5.9
20060120,0100,4.7
20060120,0200,4.8
20060120,0300,4.7
20060120,0400,4.6
20060120,0500,3.6
20060120,0600,2.8
20060120,0700,2.7
20060120,0800,2.4
20060120,0900,2.2
20060120,1000,2.7
20060120,1100,2.1
20060120,1200,0.9
20060120,1300,1.3
20060120,1400,2.9
20060120,1500,7.3
20060120,1600,12.2
20060120,1700,15.1
20060120,1800,17.5
20060120,1900,17.3
20060120,2000,17.3
20060120,2100,15.7
20060120,2200,11.9
20060120,2300,8.7
20060121,0000,6.0
20060121,0100,4.8
20060121,0200,5.6
20060121,0300,7.8
20060121,0400,9.0
20060121,0500,10.0
20060121,0600,9.7
20060121,0700,9.4
20060121,0800,10.0
20060121,0900,10.2
20060121,1000,10.1
20060121,1100,10.4
20060121,1200,10.6
20060121,1300,10.7
20060121,1400,11.2
20060121,1500,12.2
20060121,1600,12.4
20060121,1700,9.4
20060121,1800,8.7
20060121,1900,8.5
20060121,2000,8.9
20060121,2100,7.7
20060121,2200,6.7
20060121,2300,5.6
20060122,0000,5.2
20060122,0100,3.8
20060122,0200,2.1
20060122,0300,2.5
20060122,0400,3.3
20060122,0500,1.9
20060122,0600,1.8
20060122,0700,1.7
20060122,0800,1.7
20060122,0900,1.7
20060122,1000,2.2
20060122,1100,2.4
20060122,1200,3.9
20060122,1300,4.3
20060122,1400,5.7
20060122,1500,8.2
20060122,1600,8.9
20060122,1700,8.9
20060122,1800,9.7
20060122,1900,10.1
20060122,2000,10.6
20060122,2100,10.5
20060122,2200,9.8
20060122,2300,8.9
20060123,0000,8.8
20060123,0100,9.3
20060123,0200,10.1
20060123,0300,10.6
20060123,0400,11.3
20060123,0500,11.4
20060123,0600,11.3
20060123,0700,11.2
20060123,0800,10.7
20060123,0900,10.4
20060123,1000,10.3
20060123,1100,10.5
20060123,1200,10.6
20060123,1300,9.2
20060123,1400,7.6
20060123,1500,8.1
20060123,1600,9.2
20060123,1700,9.7
20060123,1800,10.1
20060123,1900,9.5
20060123,2000,9.6
20060123,2100,8.9
20060123,2200,8.7
20060123,2300,7.5
20060124,0000,6.7
20060124,0100,6.6
20060124,0200,6.2
20060124,0300,5.9
20060124,0400,5.7
20060124,0500,5.6
20060124,0600,5.3
20060124,0700,4.9
20060124,0800,3.0
20060124,0900,1.3
20060124,1000,1.9
20060124,1100,2.6
20060124,1200,2.7
20060124,1300,0.8
20060124,1400,1.2
20060124,1500,4.2
20060124,1600,7.6
20060124,1700,10.3
20060124,1800,11.5
20060124,1900,11.8
20060124,2000,12.0
20060124,2100,11.1
20060124,2200,9.1
20060124,2300,6.2
20060125,0000,4.7
20060125,0100,4.8
20060125,0200,4.7
20060125,0300,4.3
20060125,0400,3.9
20060125,0500,3.9
20060125,0600,3.0
20060125,0700,1.6
20060125,0800,0.5
20060125,0900,-0.7
20060125,1000,-1.6
20060125,1100,-2.1
20060125,1200,-2.9
20060125,1300,-3.8
20060125,1400,-2.5
20060125,1500,0.3
20060125,1600,4.1
20060125,1700,7.4
20060125,1800,9.3
20060125,1900,9.6
20060125,2000,9.2
20060125,2100,7.6
20060125,2200,4.8
20060125,2300,0.9
20060126,0000,-1.8
20060126,0100,-3.2
20060126,0200,-3.6
20060126,0300,-3.7
20060126,0400,-3.7
20060126,0500,-4.3
20060126,0600,-5.7
20060126,0700,-5.1
20060126,0800,-5.5
20060126,0900,-6.2
20060126,1000,-7.1
20060126,1100,-8.0
20060126,1200,-8.4
20060126,1300,-8.5
20060126,1400,-4.6
20060126,1500,0.2
20060126,1600,4.8
20060126,1700,9.2
20060126,1800,11.6
20060126,1900,12.7
20060126,2000,12.9
20060126,2100,11.4
20060126,2200,7.4
20060126,2300,2.2
20060127,0000,-1.2
20060127,0100,-3.1
20060127,0200,-4.3
20060127,0300,-5.0
20060127,0400,-4.5
20060127,0500,-4.0
20060127,0600,-3.2
20060127,0700,-3.4
20060127,0800,-3.7
20060127,0900,-2.8
20060127,1000,-2.0
20060127,1100,-2.2
20060127,1200,-2.3
20060127,1300,-2.6
20060127,1400,-0.9
20060127,1500,4.4
20060127,1600,8.5
20060127,1700,12.3
20060127,1800,15.2
20060127,1900,16.6
20060127,2000,15.4
20060127,2100,14.0
20060127,2200,9.8
20060127,2300,6.8
20060128,0000,3.9
20060128,0100,3.3
20060128,0200,3.4
20060128,0300,3.6
20060128,0400,3.1
20060128,0500,1.2
20060128,0600,1.0
20060128,0700,0.3
20060128,0800,0.5
20060128,0900,1.2
20060128,1000,1.8
20060128,1100,2.2
20060128,1200,2.9
20060128,1300,3.2
20060128,1400,3.8
20060128,1500,7.2
20060128,1600,11.3
20060128,1700,14.2
20060128,1800,16.3
20060128,1900,17.3
20060128,2000,17.2
20060128,2100,14.9
20060128,2200,11.7
20060128,2300,9.4
20060129,0000,8.6
20060129,0100,8.8
20060129,0200,9.4
20060129,0300,9.7
20060129,0400,9.9
20060129,0500,9.9
20060129,0600,10.0
20060129,0700,8.6
20060129,0800,8.7
20060129,0900,8.7
20060129,1000,8.6
20060129,1100,8.6
20060129,1200,8.8
20060129,1300,9.2
20060129,1400,9.5
20060129,1500,11.5
20060129,1600,13.0
20060129,1700,14.1
20060129,1800,14.4
20060129,1900,15.9
20060129,2000,16.1
20060129,2100,15.1
20060129,2200,12.2
20060129,2300,9.9
20060130,0000,6.6
20060130,0100,4.8
20060130,0200,3.7
20060130,0300,1.9
20060130,0400,0.8
20060130,0500,0.7
20060130,0600,0.8
20060130,0700,-0.4
20060130,0800,-0.9
20060130,0900,-1.6
20060130,1000,-2.3
20060130,1100,-2.0
20060130,1200,-1.2
20060130,1300,-0.1
20060130,1400,2.8
20060130,1500,6.9
20060130,1600,9.6
20060130,1700,15.0
20060130,1800,14.7
20060130,1900,10.7
20060130,2000,6.7
20060130,2100,7.4
20060130,2200,7.3
20060130,2300,5.2
20060131,0000,4.0
20060131,0100,3.5
20060131,0200,1.9
20060131,0300,1.5
20060131,0400,0.4
20060131,0500,0.0
20060131,0600,-0.2
20060131,0700,0.0
20060131,0800,-0.9
20060131,0900,-0.4
20060131,1000,0.0
20060131,1100,0.0
20060131,1200,0.1
20060131,1300,-0.3
20060131,1400,0.4
20060131,1500,1.5
20060131,1600,2.8
20060131,1700,3.8
20060131,1800,5.2
20060131,1900,6.5
20060131,2000,7.4
20060131,2100,7.1
20060131,2200,7.1
20060131,2300,2.4
20060201,0000,-1.6
20060201,0100,-3.1
20060201,0200,-4.0
20060201,0300,-4.5
20060201,0400,-4.8
20060201,0500,-5.4
20060201,0600,-5.9
20060201,0700,-6.1
20060201,0800,-6.2
20060201,0900,-6.5
20060201,1000,-6.4
20060201,1100,-6.9
20060201,1200,-6.8
20060201,1300,-6.2
20060201,1400,-3.0
20060201,1500,2.7
20060201,1600,8.1
20060201,1700,10.5
20060201,1800,11.9
20060201,1900,13.9
20060201,2000,12.8
20060201,2100,10.8
20060201,2200,9.1
20060201,2300,6.6
20060202,0000,3.5
20060202,0100,1.7
20060202,0200,1.3
20060202,0300,-0.3
20060202,0400,-0.8
20060202,0500,-0.8
20060202,0600,-0.9
20060202,0700,-1.7
20060202,0800,-1.6
20060202,0900,-0.4
20060202,1000,0.2
20060202,1100,1.5
20060202,1200,3.1
20060202,1300,3.8
20060202,1400,5.0
20060202,1500,6.6
20060202,1600,7.6
20060202,1700,8.8
20060202,1800,8.9
20060202,1900,10.7
20060202,2000,11.9
20060202,2100,9.0
20060202,2200,9.3
20060202,2300,8.0
20060203,0000,7.8
20060203,0100,8.0
20060203,0200,8.0
20060203,0300,8.1
20060203,0400,8.6
20060203,0500,8.6
20060203,0600,8.2
20060203,0700,7.7
20060203,0800,7.0
20060203,0900,7.4
20060203,1000,7.4
20060203,1100,7.5
20060203,1200,7.5
20060203,1300,7.5
20060203,1400,8.2
20060203,1500,10.3
20060203,1600,11.1
20060203,1700,13.2
20060203,1800,17.2
20060203,1900,17.0
20060203,2000,14.9
20060203,2100,14.0
20060203,2200,12.1
20060203,2300,9.9
20060204,0000,8.1
20060204,0100,7.3
20060204,0200,7.9
20060204,0300,7.9
20060204,0400,7.7
20060204,0500,7.5
20060204,0600,7.0
20060204,0700,6.3
20060204,0800,5.4
20060204,0900,4.7
20060204,1000,3.5
20060204,1100,2.8
20060204,1200,2.4
20060204,1300,2.0
20060204,1400,1.4
20060204,1500,1.0
20060204,1600,1.6
20060204,1700,1.1
20060204,1800,1.1
20060204,1900,1.3
20060204,2000,0.2
20060204,2100,-0.1
20060204,2200,-1.0
20060204,2300,-1.3
20060205,0000,-1.7
20060205,0100,-2.3
20060205,0200,-2.8
20060205,0300,-3.0
20060205,0400,-3.1
20060205,0500,-3.3
20060205,0600,-3.5
20060205,0700,-3.6
20060205,0800,-4.1
20060205,0900,-4.1
20060205,1000,-4.2
20060205,1100,-4.3
20060205,1200,-4.4
20060205,1300,-4.4
20060205,1400,-4.1
20060205,1500,-3.6
20060205,1600,-2.5
20060205,1700,-0.4
20060205,1800,4.0
20060205,1900,5.9
20060205,2000,5.9
20060205,2100,4.1
20060205,2200,2.6
20060205,2300,-0.4
20060206,0000,-2.5
20060206,0100,-3.4
20060206,0200,-4.0
20060206,0300,-4.1
20060206,0400,-5.8
20060206,0500,-4.2
20060206,0600,-2.4
20060206,0700,-2.9
20060206,0800,-2.4
20060206,0900,-2.3
20060206,1000,-2.2
20060206,1100,-2.4
20060206,1200,-3.6
20060206,1300,-3.9
20060206,1400,-2.1
20060206,1500,1.4
20060206,1600,4.6
20060206,1700,7.1
20060206,1800,11.0
